ts_code,trade_date,Close,open,high,low,pre_close,change,pct_chg,Volume,amount
000001.SH,20151019,3386.7,3401.63,3423.4,3355.57,3391.35,-4.6513,-0.1372,378112000,453304000
000001.SH,20151020,3425.33,3377.55,3425.52,3357.86,3386.7,38.63,1.1406,318974000,383583000
000001.SH,20151021,3320.68,3428.56,3447.26,3265.44,3425.33,-104.654,-3.0553,458455000,518509000
000001.SH,20151022,3368.74,3292.29,3373.78,3282.99,3320.68,48.0627,1.4474,323739000,375452000
000001.SH,20151023,3412.43,3377.55,3422.02,3360.22,3368.74,43.695,1.2971,347373000,425263000
000001.SH,20151026,3429.58,3448.65,3457.52,3402,3412.43,17.1471,0.5025,365561000,453942000
000001.SH,20151027,3434.34,3409.14,3441.57,3332.62,3429.58,4.7551,0.1386,328173000,408887000
000001.SH,20151028,3375.2,3417.01,3439.76,3367.23,3434.34,-59.1399,-1.722,293523000,361656000
000001.SH,20151029,3387.32,3387.77,3411.71,3362.51,3375.2,12.1193,0.3591,235676000,294508000
000001.SH,20151030,3382.56,3380.28,3417.2,3346.59,3387.32,-4.7542,-0.1404,243595000,307267000
000001.SH,20151102,3325.08,3337.58,3391.06,3322.31,3382.56,-57.4766,-1.6992,230951000,286019000
000001.SH,20151103,3316.7,3330.32,3346.27,3302.18,3325.08,-8.3892,-0.2523,192897000,244361000
000001.SH,20151104,3459.64,3325.62,3459.65,3325.62,3316.7,142.944,4.3098,339079000,426104000
000001.SH,20151105,3522.82,3459.22,3585.66,3455.53,3459.64,63.1789,1.8262,553255000,678675000
000001.SH,20151106,3590.03,3514.44,3596.38,3508.83,3522.82,67.2139,1.908,429167000,543282000
000001.SH,20151109,3646.88,3588.5,3673.76,3588.5,3590.03,56.8487,1.5835,503017000,636184000
000001.SH,20151110,3640.49,3617.4,3669.53,3607.89,3646.88,-6.3958,-0.1754,429747000,560055000
000001.SH,20151111,3650.25,3635,3654.88,3605.62,3640.49,9.7641,0.2682,360973000,467822000
000001.SH,20151112,3632.9,3656.82,3659.31,3603.23,3650.25,-17.3478,-0.4752,361718000,482833000
000001.SH,20151113,3580.84,3600.76,3632.56,3564.81,3632.9,-52.0628,-1.4331,345871000,468669000
000001.SH,20151116,3606.96,3522.46,3607.61,3519.42,3580.84,26.1186,0.7294,276187000,369422000
000001.SH,20151117,3604.8,3629.98,3678.27,3598.07,3606.96,-2.1623,-0.0599,383575000,521520000
000001.SH,20151118,3568.47,3605.06,3617.07,3558.7,3604.8,-36.3275,-1.0078,297581000,392339000
000001.SH,20151119,3617.06,3573.78,3618.21,3561.04,3568.47,48.594,1.3618,247916000,328443000
000001.SH,20151120,3630.5,3620.79,3640.53,3607.92,3617.06,13.4375,0.3715,310802000,413911000
000001.SH,20151123,3610.32,3630.87,3654.75,3598.87,3630.5,-20.18,-0.5558,315997000,414148000
000001.SH,20151124,3616.11,3602.89,3616.48,3563.1,3610.32,5.793,0.1605,248811000,327758000
000001.SH,20151125,3647.93,3614.07,3648.37,3607.52,3616.11,31.8175,0.8799,273025000,380803000
000001.SH,20151126,3635.55,3659.57,3668.38,3629.86,3647.93,-12.3779,-0.3393,306762000,426247000
000001.SH,20151127,3436.3,3616.54,3621.9,3412.43,3635.55,-199.249,-5.4806,354288000,464311000
000001.SH,20151130,3445.4,3433.85,3470.37,3327.81,3436.3,9.1018,0.2649,304198000,387504000
000001.SH,20151201,3456.31,3442.44,3483.41,3417.54,3445.4,10.9037,0.3165,252391000,330257000
000001.SH,20151202,3536.91,3450.28,3538.85,3427.66,3456.31,80.5966,2.3319,301491000,369183000
000001.SH,20151203,3584.82,3525.73,3591.73,3517.23,3536.91,47.9186,1.3548,281111000,338859000
000001.SH,20151204,3524.99,3558.15,3568.97,3510.41,3584.82,-59.8317,-1.669,251736000,319767000
000001.SH,20151207,3536.93,3529.81,3543.95,3506.62,3524.99,11.9352,0.3386,208303000,280562000
000001.SH,20151208,3470.07,3518.65,3518.65,3466.79,3536.93,-66.8574,-1.8903,224367000,297822000
000001.SH,20151209,3472.44,3462.58,3495.7,3454.88,3470.07,2.3696,0.0683,195699000,267855000
000001.SH,20151210,3455.5,3469.81,3503.65,3446.27,3472.44,-16.9443,-0.488,200428000,279500000
000001.SH,20151211,3434.58,3441.6,3455.55,3410.92,3455.5,-20.9138,-0.6052,182909000,245076000
000001.SH,20151214,3520.67,3403.51,3521.78,3399.28,3434.58,86.0869,2.5065,215375000,279214000
000001.SH,20151215,3510.35,3518.13,3529.96,3496.85,3520.67,-10.314,-0.293,200471000,276275000
000001.SH,20151216,3516.19,3522.09,3538.69,3506.29,3510.35,5.8327,0.1662,193482000,265289000
000001.SH,20151217,3580,3533.63,3583.41,3533.63,3516.19,63.812,1.8148,283856000,381440000
000001.SH,20151218,3578.96,3574.94,3614.7,3568.16,3580,-1.035,-0.0289,273708000,365386000
000001.SH,20151221,3642.47,3568.58,3651.06,3565.75,3578.96,63.508,1.7745,299849000,398317000
000001.SH,20151222,3651.77,3645.99,3652.64,3616.87,3642.47,9.295,0.2552,261179000,360846000
000001.SH,20151223,3636.09,3653.28,3684.57,3633.02,3651.77,-15.678,-0.4293,298202000,419903000
000001.SH,20151224,3612.49,3631.31,3640.22,3572.28,3636.09,-23.604,-0.6492,227785000,315421000
000001.SH,20151225,3627.91,3614.05,3635.26,3601.74,3612.49,15.429,0.4271,198451000,274660000
000001.SH,20151228,3533.78,3635.77,3641.59,3533.78,3627.91,-94.135,-2.5947,269983000,369043000
000001.SH,20151229,3563.74,3528.4,3564.17,3515.52,3533.78,29.957,0.8477,182552000,250939000
000001.SH,20151230,3572.88,3566.73,3573.68,3538.11,3563.74,9.14,0.2565,187890000,267788000
000001.SH,20151231,3539.18,3570.47,3580.6,3538.35,3572.88,-33.694,-0.943,176964000,254031000
000001.SH,20160104,3296.26,3536.59,3538.69,3295.74,3539.18,-242.924,-6.8638,184418000,240929000
000001.SH,20160105,3287.71,3196.65,3328.14,3189.6,3296.26,-8.547,-0.2593,266882000,328417000
000001.SH,20160106,3361.84,3291.2,3362.97,3288.93,3287.71,74.129,2.2547,238887000,285243000
000001.SH,20160107,3125,3309.66,3309.66,3115.89,3361.84,-236.838,-7.0449,70569100,79982000
000001.SH,20160108,3186.41,3194.62,3235.45,3056.88,3125,61.41,1.9651,286441000,324167000
000001.SH,20160111,3016.7,3131.85,3166.22,3016.7,3186.41,-169.708,-5.326,271644000,286380000
000001.SH,20160112,3022.86,3026.16,3047.66,2978.46,3016.7,6.157,0.2041,207660000,224135000
000001.SH,20160113,2949.6,3041.11,3059.01,2949.29,3022.86,-73.264,-2.4237,194282000,208376000
000001.SH,20160114,3007.65,2874.05,3012.29,2867.55,2949.6,58.052,1.9681,212906000,218014000
000001.SH,20160115,2900.97,2988.05,3001.71,2883.87,3007.65,-106.679,-3.5469,198722000,206604000
000001.SH,20160118,2913.84,2847.54,2945.45,2844.7,2900.97,12.8669,0.4435,164700000,173620000
000001.SH,20160119,3007.74,2914.41,3012.07,2906.4,2913.84,93.9026,3.2226,205280000,222675000
000001.SH,20160120,2976.69,2993.01,3016.28,2951.92,3007.74,-31.045,-1.0322,216505000,234563000
000001.SH,20160121,2880.48,2934.39,2998.79,2880.08,2976.69,-96.212,-3.2322,191676000,203635000
000001.SH,20160122,2916.56,2911.11,2931.36,2851.73,2880.48,36.08,1.2526,159811000,170062000
000001.SH,20160125,2938.51,2934.08,2955.78,2911.83,2916.56,21.953,0.7527,153039000,164023000
000001.SH,20160126,2749.78,2907.72,2911.99,2743.84,2938.51,-188.73,-6.4226,210836000,212608000
000001.SH,20160127,2735.56,2756.08,2768.77,2638.3,2749.78,-14.227,-0.5174,215722000,207427000
000001.SH,20160128,2655.66,2711.16,2740.54,2647.49,2735.56,-79.897,-2.9207,171120000,167357000
000001.SH,20160129,2737.6,2652.85,2755.37,2649.79,2655.66,81.939,3.0854,186673000,180007000
000001.SH,20160201,2688.85,2730.98,2735.25,2655.62,2737.6,-48.746,-1.7806,156384000,152831000
000001.SH,20160202,2749.57,2687.98,2755.16,2687.98,2688.85,60.716,2.2581,158078000,158937000
000001.SH,20160203,2739.25,2719.57,2746.07,2696.88,2749.57,-10.323,-0.3754,148397000,146627000
000001.SH,20160204,2781.02,2751.43,2793.3,2751.31,2739.25,41.776,1.5251,170382000,175347000
000001.SH,20160205,2763.49,2783.08,2790.06,2762.16,2781.02,-17.531,-0.6304,141186000,145554000
000001.SH,20160215,2746.2,2684.96,2760.36,2682.09,2763.49,-17.296,-0.6259,129264000,129321000
000001.SH,20160216,2836.57,2758.58,2840.62,2758.58,2746.2,90.375,3.2909,195962000,198969000
000001.SH,20160217,2867.34,2829.76,2868.7,2824.36,2836.57,30.767,1.0847,216910000,225964000
000001.SH,20160218,2862.89,2881.78,2893.22,2857.7,2867.34,-4.445,-0.155,219204000,230775000
000001.SH,20160219,2860.02,2854.9,2872.72,2840.49,2862.89,-2.872,-0.1003,163391000,178425000
000001.SH,20160222,2927.18,2888.6,2933.96,2880.35,2860.02,67.154,2.348,232176000,238683000
000001.SH,20160223,2903.33,2925.71,2928.05,2872.28,2927.18,-23.844,-0.8146,199741000,211549000
000001.SH,20160224,2928.9,2889.89,2929.87,2872.27,2903.33,25.565,0.8805,213410000,227852000
000001.SH,20160225,2741.25,2922.24,2922.24,2729.85,2928.9,-187.651,-6.4069,270284000,271767000
000001.SH,20160226,2767.21,2760.06,2784.75,2715.87,2741.25,25.965,0.9472,191110000,190069000
000001.SH,20160229,2687.98,2754.81,2755.89,2638.96,2767.21,-79.231,-2.8632,207411000,194640000
000001.SH,20160301,2733.17,2688.38,2747.56,2668.76,2687.98,45.191,1.6812,187207000,182186000
000001.SH,20160302,2849.68,2733.77,2852.7,2732.54,2733.17,116.511,4.2629,270962000,259319000
000001.SH,20160303,2859.76,2847.33,2878.45,2840.87,2849.68,10.077,0.3536,287478000,279972000
000001.SH,20160304,2874.15,2848.54,2880.37,2808.85,2859.76,14.389,0.5032,312495000,294982000
000001.SH,20160307,2897.34,2886.64,2911.84,2871.35,2874.15,23.193,0.807,217467000,208559000
000001.SH,20160308,2901.39,2895.67,2902.62,2802.56,2897.34,4.047,0.1397,233483000,220514000
000001.SH,20160309,2862.56,2839.41,2863.01,2811.72,2901.39,-38.831,-1.3384,183355000,177073000
000001.SH,20160310,2804.73,2847.57,2863.18,2803.48,2862.56,-57.83,-2.0202,138979000,141812000
000001.SH,20160311,2810.31,2781.6,2815.61,2772.55,2804.73,5.581,0.199,127248000,128450000
000001.SH,20160314,2859.5,2830.08,2889.82,2823.03,2810.31,49.192,1.7504,194816000,202793000
000001.SH,20160315,2864.37,2853.98,2865.79,2819.79,2859.5,4.869,0.1703,163387000,170220000
000001.SH,20160316,2870.43,2858.71,2881.53,2854.19,2864.37,6.062,0.2116,186493000,190194000
000001.SH,20160317,2904.83,2875.41,2921,2857.19,2870.43,34.402,1.1985,200290000,213844000
000001.SH,20160318,2955.15,2915.52,2971.55,2908.74,2904.83,50.318,1.7322,313333000,328241000
000001.SH,20160321,3018.8,2978.46,3028.32,2973.76,2955.15,63.652,2.1539,352400000,380823000
000001.SH,20160322,2999.36,3001.63,3019.1,2988.43,3018.8,-19.439,-0.6439,270377000,311025000
000001.SH,20160323,3009.96,2991.17,3012.56,2980.85,2999.36,10.597,0.3533,216977000,256328000
000001.SH,20160324,2960.97,2986.8,2998.15,2960.54,3009.96,-48.99,-1.6276,237006000,274795000
000001.SH,20160325,2979.43,2956.2,2981.41,2952.11,2960.97,18.464,0.6236,175074000,200818000
000001.SH,20160328,2957.82,2988.01,3008.17,2948.53,2979.43,-21.614,-0.7254,202021000,232324000
000001.SH,20160329,2919.83,2956.71,2962.2,2905.25,2957.82,-37.988,-1.2843,182965000,201626000
000001.SH,20160330,3000.65,2941.22,3001.11,2941.22,2919.83,80.813,2.7677,210371000,234411000
000001.SH,20160331,3003.92,3009.37,3023.41,2992.92,3000.65,3.27,0.109,220413000,252220000
000001.SH,20160401,3009.53,2997.09,3009.67,2956.25,3003.92,5.615,0.1869,206546000,217521000
000001.SH,20160405,3053.06,3000.94,3057.33,2993.15,3009.53,43.535,1.4466,256730000,276655000
000001.SH,20160406,3050.59,3039.75,3059.79,3029,3053.06,-2.473,-0.081,232262000,254915000
000001.SH,20160407,3008.42,3058.34,3062.36,3007.06,3050.59,-42.172,-1.3824,220920000,243962000
000001.SH,20160408,2984.96,2988.2,2996.17,2960.46,3008.42,-23.462,-0.7799,187905000,207337000
000001.SH,20160411,3033.96,3006.91,3048.98,3006.91,2984.96,48.999,1.6415,220018000,252328000
000001.SH,20160412,3023.65,3031.3,3036.82,3001.31,3033.96,-10.311,-0.3399,182719000,207080000
000001.SH,20160413,3066.64,3041.36,3097.17,3041.36,3023.65,42.992,1.4219,310003000,331421000
000001.SH,20160414,3082.36,3080.09,3086.7,3056.99,3066.64,15.724,0.5127,208238000,235056000
000001.SH,20160415,3078.12,3085.03,3089.95,3066.87,3082.36,-4.245,-0.1377,189613000,224141000
000001.SH,20160418,3033.66,3058.46,3058.46,3022.97,3078.12,-44.457,-1.4443,183305000,208613000
000001.SH,20160419,3042.82,3047.13,3054.5,3024.9,3033.66,9.163,0.302,156533000,180948000
000001.SH,20160420,2972.58,3050.38,3055.69,2905.05,3042.82,-70.239,-2.3083,283144000,311155000
000001.SH,20160421,2952.89,2954.37,2990.67,2943.46,2972.58,-19.693,-0.6625,189407000,206477000
000001.SH,20160422,2959.24,2933.03,2960.21,2926.78,2952.89,6.349,0.215,137212000,148800000
000001.SH,20160425,2946.67,2949.97,2954.09,2917.02,2959.24,-12.57,-0.4248,125856000,140639000
000001.SH,20160426,2964.7,2944.72,2965.43,2933.97,2946.67,18.03,0.6119,117712000,134292000
000001.SH,20160427,2953.67,2967.19,2976.02,2949.43,2964.7,-11.029,-0.372,130868000,150286000
000001.SH,20160428,2945.59,2955.74,2959.51,2916.37,2953.67,-8.082,-0.2736,138663000,154615000
000001.SH,20160429,2938.32,2935.38,2950.58,2930.36,2945.59,-7.265,-0.2466,109311000,128503000
000001.SH,20160503,2992.64,2940.39,2993.53,2929.81,2938.32,54.319,1.8486,168704000,195817000
000001.SH,20160504,2991.27,2983.03,3004.42,2978.33,2992.64,-1.371,-0.0458,165407000,189046000
000001.SH,20160505,2997.84,2987.02,2999.12,2977.2,2991.27,6.57,0.2196,144831000,163114000
000001.SH,20160506,2913.25,2998.4,3003.59,2913.04,2997.84,-84.594,-2.8218,206796000,234077000
000001.SH,20160509,2832.11,2896.16,2896.16,2821.83,2913.25,-81.135,-2.785,180378000,188706000
000001.SH,20160510,2832.59,2822.33,2845.24,2820.16,2832.11,0.478,0.0169,120829000,128535000
000001.SH,20160511,2837.04,2843.54,2857.25,2818.7,2832.59,4.446,0.157,135795000,146023000
000001.SH,20160512,2835.86,2812.11,2839.28,2781.24,2837.04,-1.175,-0.0414,136338000,140839000
000001.SH,20160513,2827.11,2828.46,2850.09,2814.11,2835.86,-8.753,-0.3087,114320000,123693000
000001.SH,20160516,2850.86,2816.77,2851.23,2804.99,2827.11,23.753,0.8402,114654000,126844000
000001.SH,20160517,2843.68,2850.93,2860.32,2832.46,2850.86,-7.178,-0.2518,123369000,140001000
000001.SH,20160518,2807.51,2828.18,2828.25,2781.42,2843.68,-36.17,-1.2719,140488000,149397000
000001.SH,20160519,2806.91,2802.31,2829.4,2801.55,2807.51,-0.608,-0.0217,111595000,124151000
000001.SH,20160520,2825.48,2792.89,2825.95,2785.08,2806.91,18.577,0.6618,108701000,123795000
000001.SH,20160523,2843.65,2826.31,2848.07,2826.26,2825.48,18.162,0.6428,120470000,139950000
000001.SH,20160524,2821.67,2839.68,2839.7,2807.19,2843.65,-21.979,-0.7729,111452000,121096000
000001.SH,20160525,2815.09,2835.03,2843.17,2807.75,2821.67,-6.5797,-0.2332,103527000,117768000
000001.SH,20160526,2822.44,2813.54,2827.09,2780.76,2815.09,7.357,0.2613,114767000,127105000
000001.SH,20160527,2821.05,2817.97,2832.8,2809.8,2822.44,-1.397,-0.0495,109846000,123859000
000001.SH,20160530,2822.45,2814.65,2830.97,2794.66,2821.05,1.405,0.0498,106320000,115587000
000001.SH,20160531,2916.62,2822.59,2917.14,2822.59,2822.45,94.165,3.3363,215260000,236529000
000001.SH,20160601,2913.51,2917.15,2929.08,2909.51,2916.62,-3.108,-0.1066,188386000,219868000
000001.SH,20160602,2925.23,2911.22,2925.67,2906.52,2913.51,11.721,0.4023,159717000,185085000
000001.SH,20160603,2938.68,2929.79,2945.52,2915.19,2925.23,13.453,0.4599,172021000,211302000
000001.SH,20160606,2934.1,2940.99,2945.94,2922.28,2938.68,-4.584,-0.156,141994000,172427000
000001.SH,20160607,2936.04,2936.28,2938.44,2923.5,2934.1,1.947,0.0664,132988000,163606000
000001.SH,20160608,2927.16,2932.38,2937.99,2908.37,2936.04,-8.886,-0.3027,143046000,177377000
000001.SH,20160613,2833.07,2897.27,2911.16,2832.51,2927.16,-94.088,-3.2143,169255000,198548000
000001.SH,20160614,2842.19,2824.23,2843.46,2822.06,2833.07,9.118,0.3218,119755000,138532000
000001.SH,20160615,2887.21,2814.69,2894.26,2811.78,2842.19,45.021,1.584,166671000,197199000
000001.SH,20160616,2872.82,2878.4,2887.74,2865.39,2887.21,-14.393,-0.4985,173883000,201957000
000001.SH,20160617,2885.1,2873.01,2900.3,2872.19,2872.82,12.288,0.4277,171473000,195432000
000001.SH,20160620,2888.81,2887.64,2891.66,2864.02,2885.1,3.704,0.1284,136571000,163734000
000001.SH,20160621,2878.56,2898.38,2919.3,2869.18,2888.81,-10.251,-0.3549,164359000,198202000
000001.SH,20160622,2905.55,2872.73,2905.98,2869.51,2878.56,26.992,0.9377,130590000,156339000
000001.SH,20160623,2891.96,2902.4,2904.11,2878.66,2905.55,-13.59,-0.4677,136137000,163680000
000001.SH,20160624,2854.29,2883.76,2899.57,2807.6,2891.96,-37.674,-1.3027,190843000,214913000
000001.SH,20160627,2895.7,2840.56,2895.73,2840.28,2854.29,41.417,1.451,156697000,189855000
000001.SH,20160628,2912.56,2885.01,2913.58,2878.82,2895.7,16.854,0.582,173871000,211079000
000001.SH,20160629,2931.59,2918.53,2934,2915.06,2912.56,19.035,0.6535,193216000,223406000
000001.SH,20160630,2929.61,2931.48,2938.14,2922.31,2931.59,-1.986,-0.0677,154465000,187460000
000001.SH,20160701,2932.48,2931.8,2944.99,2925.81,2929.61,2.87,0.098,141246000,173006000
000001.SH,20160704,2988.6,2924.29,2992.5,2922.52,2932.48,56.128,1.914,222017000,253150000
000001.SH,20160705,3006.39,2991.75,3010.27,2990.64,2988.6,17.788,0.5952,235204000,270418000
000001.SH,20160706,3017.29,2998.52,3017.65,2984.83,3006.39,10.9,0.3626,212371000,246498000
000001.SH,20160707,3016.85,3009.35,3024.11,2994.64,3017.29,-0.445,-0.0147,222682000,270197000
000001.SH,20160708,2988.09,3000.33,3001.55,2983.88,3016.85,-28.753,-0.9531,168987000,209673000
000001.SH,20160711,2994.92,2993.75,3022.94,2990.91,2988.09,6.823,0.2283,224338000,271917000
000001.SH,20160712,3049.38,2992.52,3049.68,2984.42,2994.92,54.464,1.8185,259486000,288657000
000001.SH,20160713,3060.69,3049.51,3069.05,3048.2,3049.38,11.308,0.3708,253659000,279351000
000001.SH,20160714,3054.02,3054.98,3057.05,3036.52,3060.69,-6.671,-0.218,180195000,208939000
000001.SH,20160715,3054.3,3056.68,3062.68,3044.54,3054.02,0.278,0.0091,172866000,202841000
000001.SH,20160718,3043.56,3047.64,3058.32,3031.64,3054.3,-10.732,-0.3514,177497000,206668000
000001.SH,20160719,3036.6,3040.23,3043.6,3014.29,3043.56,-6.966,-0.2289,155361000,187207000
000001.SH,20160720,3027.9,3034.71,3043,3022.63,3036.6,-8.698,-0.2864,138243000,171473000
000001.SH,20160721,3039.01,3027.6,3053.33,3027.37,3027.9,11.109,0.3669,163767000,200278000
000001.SH,20160722,3012.82,3038.12,3039.27,3007.46,3039.01,-26.193,-0.8619,162010000,197517000
000001.SH,20160725,3015.83,3008.09,3027.12,3003.29,3012.82,3.012,0.1,144207000,175422000
000001.SH,20160726,3050.17,3014.04,3050.61,3013.8,3015.83,34.338,1.1386,156695000,185474000
000001.SH,20160727,2992,3050.37,3057.42,2939.23,3050.17,-58.167,-1.907,280161000,316811000
000001.SH,20160728,2994.32,2980.5,3003.36,2968.18,2992,2.324,0.0777,190565000,217627000
000001.SH,20160729,2979.34,2992.54,3000.05,2972.92,2994.32,-14.984,-0.5004,150102000,170199000
000001.SH,20160801,2953.39,2971.95,2972.88,2931.96,2979.34,-25.954,-0.8711,147408000,162373000
000001.SH,20160802,2971.28,2950.08,2971.28,2946.64,2953.39,17.894,0.6059,115469000,129267000
000001.SH,20160803,2978.46,2963.22,2981.16,2956.79,2971.28,7.182,0.2417,141141000,159088000
000001.SH,20160804,2982.43,2976.41,2982.86,2958.93,2978.46,3.965,0.1331,133933000,153308000
000001.SH,20160805,2976.7,2978.78,2991.68,2971.56,2982.43,-5.73,-0.1921,141857000,161796000
000001.SH,20160808,3004.28,2972.62,3004.72,2959.05,2976.7,27.581,0.9266,155730000,172090000
000001.SH,20160809,3025.68,3001.31,3025.91,2998.68,3004.28,21.404,0.7125,169995000,187717000
000001.SH,20160810,3018.75,3023.47,3033.2,3017.09,3025.68,-6.935,-0.2292,164675000,184525000
000001.SH,20160811,3002.64,3013.68,3038.05,3001.17,3018.75,-16.108,-0.5336,161879000,179862000
000001.SH,20160812,3050.67,3000.27,3051.05,2999.04,3002.64,48.029,1.5996,168174000,179305000
000001.SH,20160815,3125.2,3056.48,3137.48,3053.87,3050.67,74.528,2.443,297617000,327991000
000001.SH,20160816,3110.04,3130.53,3140.44,3102.06,3125.2,-15.158,-0.485,278329000,308545000
000001.SH,20160817,3109.55,3106.99,3114.25,3090.28,3110.04,-0.482,-0.0155,213840000,243405000
000001.SH,20160818,3104.11,3107.75,3125.58,3093.32,3109.55,-5.441,-0.175,229359000,256970000
000001.SH,20160819,3108.1,3100.39,3113.34,3082.77,3104.11,3.988,0.1285,194347000,212051000
000001.SH,20160822,3084.8,3107.38,3112.74,3083.59,3108.1,-23.297,-0.7496,185388000,207639000
000001.SH,20160823,3089.71,3081.57,3101.11,3073.53,3084.8,4.901,0.1589,161369000,179183000
000001.SH,20160824,3085.88,3092.02,3097.15,3079.55,3089.71,-3.826,-0.1238,145707000,168363000
000001.SH,20160825,3068.33,3073.44,3073.44,3041.5,3085.88,-17.551,-0.5688,174033000,200860000
000001.SH,20160826,3070.31,3069.85,3087.65,3063.89,3068.33,1.98,0.0645,149664000,176310000
000001.SH,20160829,3070.03,3068.46,3074.94,3058.78,3070.31,-0.282,-0.0092,144500000,166397000
000001.SH,20160830,3074.68,3071.44,3082.99,3065.97,3070.03,4.65,0.1515,140435000,163879000
000001.SH,20160831,3085.49,3072.92,3087.7,3063.4,3074.68,10.814,0.3517,141369000,168986000
000001.SH,20160901,3063.3,3083.96,3088.7,3062.88,3085.49,-22.186,-0.719,155191000,177093000
000001.SH,20160902,3067.35,3057.5,3072.53,3050.49,3063.3,4.047,0.1321,150447000,170592000
000001.SH,20160905,3072.09,3070.71,3085.49,3065.33,3067.35,4.743,0.1546,144963000,161244000
000001.SH,20160906,3090.71,3071.05,3095.51,3053.19,3072.09,18.618,0.606,172909000,193058000
000001.SH,20160907,3091.93,3091.33,3105.68,3087.88,3090.71,1.215,0.0393,186957000,207162000
000001.SH,20160908,3095.95,3089.95,3096.78,3083.9,3091.93,4.026,0.1302,145884000,165944000
000001.SH,20160909,3078.85,3095.43,3101.79,3078.22,3095.95,-17.099,-0.5523,160693000,182056000
000001.SH,20160912,3021.98,3037.51,3040.95,2999.93,3078.85,-56.878,-1.8474,206012000,221847000
000001.SH,20160913,3023.51,3025.03,3029.72,3008.74,3021.98,1.533,0.0507,135388000,152791000
000001.SH,20160914,3002.85,3008.9,3017.95,2995.42,3023.51,-20.661,-0.6833,133413000,148149000
000001.SH,20160919,3026.05,3005.32,3026.65,3005.32,3002.85,23.202,0.7727,119225000,133169000
000001.SH,20160920,3023,3027.17,3027.82,3015.88,3026.05,-3.051,-0.1008,118924000,139662000
000001.SH,20160921,3025.87,3021.58,3032.45,3017.54,3023,2.874,0.0951,115721000,134134000
000001.SH,20160922,3042.31,3038.42,3054.44,3035.07,3025.87,16.439,0.5433,139310000,159031000
000001.SH,20160923,3033.9,3044.79,3046.8,3032.8,3042.31,-8.417,-0.2767,125591000,147378000
000001.SH,20160926,2980.43,3028.24,3028.24,2980.12,3033.9,-53.466,-1.7623,144330000,162257000
000001.SH,20160927,2998.17,2974.59,2998.23,2969.13,2980.43,17.742,0.5953,121701000,133373000
000001.SH,20160928,2987.86,3000.7,3000.7,2984.32,2998.17,-10.314,-0.344,104626000,116437000
000001.SH,20160929,2998.48,2992.17,3009.2,2991.91,2987.86,10.625,0.3556,113214000,122729000
000001.SH,20160930,3004.7,2994.25,3009.2,2993.06,2998.48,6.22,0.2074,101334000,112795000
000001.SH,20161010,3048.14,3020.46,3048.24,3014.62,3004.7,43.44,1.4457,160051000,175522000
000001.SH,20161011,3065.25,3051.62,3066.1,3048.02,3048.14,17.107,0.5612,167274000,183788000
000001.SH,20161012,3058.5,3057.32,3060.51,3048.89,3065.25,-6.752,-0.2203,142494000,159983000
000001.SH,20161013,3061.35,3057.97,3065,3052.64,3058.5,2.848,0.0931,154757000,166336000
000001.SH,20161014,3063.81,3056.99,3064.79,3043.18,3061.35,2.463,0.0805,155374000,163793000
000001.SH,20161017,3041.17,3064.69,3068.81,3033.75,3063.81,-22.643,-0.739,163733000,180594000
000001.SH,20161018,3083.88,3037.4,3084.19,3037.4,3041.17,42.709,1.4044,182042000,196036000
000001.SH,20161019,3084.72,3085.75,3096.22,3076.77,3083.88,0.844,0.0274,182470000,197481000
000001.SH,20161020,3084.46,3084.91,3089.68,3076.29,3084.72,-0.261,-0.0085,160691000,177675000
000001.SH,20161021,3090.94,3081.39,3101.85,3069.27,3084.46,6.483,0.2102,187388000,201954000
000001.SH,20161024,3128.25,3092.05,3137.03,3090.79,3090.94,37.306,1.2069,240522000,250354000
000001.SH,20161025,3131.94,3127.97,3132.5,3121.05,3128.25,3.692,0.118,203381000,220861000
000001.SH,20161026,3116.31,3129.84,3129.84,3110.39,3131.94,-15.627,-0.499,191663000,215768000
000001.SH,20161027,3112.35,3112.6,3114.76,3100.39,3116.31,-3.962,-0.1271,158009000,182237000
000001.SH,20161028,3104.27,3111.7,3128.64,3101.24,3112.35,-8.08,-0.2596,181774000,212593000
000001.SH,20161031,3100.49,3097.19,3102.3,3081.07,3104.27,-3.778,-0.1217,151507000,178428000
000001.SH,20161101,3122.44,3101.66,3122.61,3097.04,3100.49,21.944,0.7078,160232000,195832000
000001.SH,20161102,3102.73,3115.73,3118.98,3099.82,3122.44,-19.703,-0.631,182722000,221677000
000001.SH,20161103,3128.94,3096.76,3140.93,3094.1,3102.73,26.203,0.8445,222986000,265820000
000001.SH,20161104,3125.32,3126.35,3141.33,3119.53,3128.94,-3.619,-0.1157,197683000,239043000
000001.SH,20161107,3133.33,3124.89,3139.2,3117.1,3125.32,8.016,0.2565,179418000,210602000
000001.SH,20161108,3147.89,3140.94,3156.88,3134.96,3133.33,14.555,0.4645,190847000,221585000
000001.SH,20161109,3128.37,3146.08,3146.95,3096.95,3147.89,-19.518,-0.62,241115000,277229000
000001.SH,20161110,3171.28,3148.54,3172.31,3148.54,3128.37,42.912,1.3717,244193000,285993000
000001.SH,20161111,3196.04,3169.4,3202.74,3166.07,3171.28,24.762,0.7808,310855000,343774000
000001.SH,20161114,3210.37,3187.71,3221.46,3186.8,3196.04,14.327,0.4483,329608000,346975000
